ID,latitude,longitude,address,state,town,pinno,verified,reverse_geocoded_address,new_latitude,new_longitude,HDBSCAN_cluster_address,HDBSCAN_cluster_reverse,cluster_match,cosine_similarity
13735,19.140574,72.8344017,shop3 krishna tower moriya housing soc ltd  400053,maharashtra,mumbai,400053,Y,"Room no 4 Vikas Nagar chwal colony, near Gandhi school, Veera Desai Industrial Estate, Jogeshwari West, Mumbai, Maharashtra 400102, India",19.1391625,72.83456199999999,344,-1,False,0.6195522
13736,19.1003149,72.8409601,dashrathlal joshi rdlic colony suresh colony vile parle west mumbai 400056,maharashtra,mumbai,400056,Y,"B-201, Angelina Apartments, Corner Of Old Police Station Road & Sarojini Road, Vile Parle (West), LIC Colony, Suresh Colony, Vile Parle West, Mumbai, Maharashtra 400056, India",,,277,267,False,0.65875095
13746,19.1957278504165,72.8201588208186,shop4 patel house near dr warang kharodimaladw  400095,maharashtra,mumbai,400095,Y,"18A, Marve Rd, Malad, Rathodi, Malad West, Mumbai, Maharashtra 400095, India",19.1955864,72.8200782,101,-1,False,0.4138705
13748,19.1389806,72.8101805,shalimar gali near save money yari road  400059,maharashtra,mumbai,400059,Y,"2-B, Amit Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India",19.1390989,72.8101683,-1,156,False,0.2824657
13749,19.1384763,72.8145777,1a avni villa yari road near komal general store  400059,maharashtra,mumbai,400059,Y,"C-101, Panch Marg, Inlaks Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India",19.1385681,72.8145749,-1,379,False,0.3278887
13751,19.1411933,72.7901083,bus stop shop 3 madh market rd sai wadi 400061,maharashtra,mumbai,400061,Y,"bus stop, shop 3, Madh Market Rd, Sai Wadi, Madh, Mumbai, Maharashtra 400061, India",19.1408089,72.7900028,47,79,False,0.842319
13752,19.2058358,72.8238879,madh jetti vanila talaw malad west 400095,maharashtra,mumbai,400095,Y,"62C-D, Ambedkar Rd, Kandivali, Charkop, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067, India",19.2058474,72.8237216,60,37,False,0.33828405
13754,18.9596862,72.8229673,plot no 122132 shop no 6 goragandhi palace k of marg khetwadi mumbai 400004,maharashtra,mumbai,400004,Y,"Shop no. 15, Gora Gandhi Building, 122/132, Khemraj Srikrishna Das Marg, Khetwadi, Girgaon, Mumbai, Maharashtra 400004, India",18.9600344,72.82196859999999,87,99,False,0.7769268
13765,19.0704121,72.8989911,shop number 6 bulding number 8 tilak nagar mumbai 400089,maharashtra,mumbai,400089,Y,"8, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.064774,72.898394,138,474,False,0.43357512
13767,19.0492901,72.9386541,no32 devi mauli chawl maharashtra nagar 1 mankhurd near shivaji maidan mumbai 400088,maharashtra,mumbai,400088,Y,"2WXQ+MG6, Maharashtra Nagar, Mankhurd, Mumbai, Maharashtra 400088, India",19.0499829,72.93941269999999,300,447,False,0.767599
13768,19.0469441,72.8931783,me  navjeevan society rcmarg chembur mumbai  400074,maharashtra,mumbai,400074,Y,"Chembur, opp, Ramakrishna Chemburkar Marg, Ashok Nagar, Navajeevan Society, Chembur, Mumbai, Maharashtra 400074, India",19.0380583,72.8949154,182,450,False,0.7628288
13770,19.0689049,72.8389271,shop11ajanta building shop11ajanta building shop11ajanta building 400052,maharashtra,mumbai,400052,Y,"Shop No.11, Ajanta Building, 3rd Cross Rd, Khar, Ram Krishna Nagar, Khar West, Mumbai, Maharashtra 400052, India",19.0688462,72.8390163,352,108,False,0.5852181
13779,19.0770714,72.9036688,no 18 billy bungalow rajawa rajawadi 7th road ghatkopar pude mumbai 400077,maharashtra,mumbai,400077,Y,"13, Ghatkopar - Mahul Rd, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400086, India",19.0770704,72.9037888,-1,472,False,0.6158964
13783,19.0441858,72.8641593,near hp petrol pump sion w  400022,maharashtra,mumbai,400022,Y,"33, Station Rd, Sindhi Colony, Station Rd, Sindhi Colony, Sion, Mumbai, Maharashtra 400022, India",19.0441226,72.8641672,19,132,False,0.3942594
13788,19.0355669,72.8582913,oppsion hospital sulochana shetty marg mumbai maharashtra 400022,maharashtra,mumbai,400022,Y,"Lokmanya Tilak Hospital (Sion), Sion West, Sion, Mumbai, Maharashtra 400022, India",19.035826,72.85840999999999,49,154,False,0.5837432
13790,19.063513,72.8246199,shamim vila 24th pali mala sherly ranjan road bandra west 400050,maharashtra,mumbai,400050,Y,"Shamim villa 24th pali mala, Sherly Rajan Rd, Bandra West, Mumbai, Maharashtra 400050, India",19.0630508,72.82405159999999,83,197,False,0.7162963
13792,19.2451929,72.8461797,shop4 mansi enclave building d p link road i c colony borivaliwest 400103,maharashtra,mumbai,400103,Y,"Shop No. 1&2, Ground Floor, Mansi Enclave Co-op Housing Society Ltd, IC Colony Rd, I C Colony, Devki Nagar, Borivali West, Mumbai, Maharashtra 400103, India",,,-1,115,False,0.66121036
13793,19.1640921,72.8371624,shop no 12 best shopping ce n r bhosle marg motilal naga goregaon west mumbai maharas 400104,maharashtra,mumbai,400104,Y,"C/o Dr. Singh's Dental Clinic, 1/4, Vikas CHS, Motilal Nagar Road No.3 Behind Manthan Hotel, near साईं सुपर बाज़ार, Motilal Nagar II, Goregaon West, Mumbai, Maharashtra 400104, India",19.1640287,72.8372395,117,279,False,0.42975095
13795,19.1205932,72.826855,shop 01 juhu versova link rd new d n nagar dnnagar andheri west 400053,maharashtra,mumbai,400053,Y,"7, Balasaheb Sawant Rd, Ganesh Nagar, D.N.Nagar, Andheri West, Mumbai, Maharashtra 400058, India",19.120695,72.826942,15,-1,False,0.56021756
13807,19.2117323,72.8384715,12raj garden mahavir nagar kandivaliw  400067,maharashtra,mumbai,400067,Y,"6R6Q+J8V, K T Soni Marg, Mahavir Nagar, Siddhivinayak Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",19.2110573,72.8386577,336,422,False,0.7762258
13815,19.112682659179,72.8257730975747,shop10opp iskcon temple juhu church  400049,maharashtra,mumbai,400049,Y,"7, girdhar niwas, Gandhigram Rd, Jukarwadi, Juhu, Mumbai, Maharashtra 400049, India",19.1125677,72.8243375,6,-1,False,0.4853918
13818,19.1211183,72.8266546,shop no 1b abhishek apartmen wing g juhu versova link rd andheri west 400053,maharashtra,mumbai,400053,Y,"G, Abhishek Apartment, Dutta Marg, Road, Juhu Versova Link Rd, near Kapaswadi, Four Bungalows, Andheri West, Mumbai, Maharashtra 400058, India",19.1227719,72.8248349,228,207,False,0.47834483
13823,19.088208,72.8982928,shop no 3 chirag nagar ghatkopar west mumbai   400086,maharashtra,mumbai,400086,Y,"Jamatmal Meghraj Chawl, Ganesh Maidan Marg, Chirag Nagar, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.088057,72.8982061,417,421,False,0.6211538
13824,19.1103886161,72.8662748727948,shop123bldg4 green and co op hsg soc j b nagarandheri east 400059,maharashtra,mumbai,400059,Y,"B307 ayushi, S B Singh Colony, J B Nagar, Andheri East, Mumbai, Maharashtra 400059, India",19.1121318,72.8637328,-1,142,False,0.52557397
13826,19.2016691761091,72.8607930243015,shop no g 8g9 gundecha ind complex akurly road kandivali mumbai 400101 400101,maharashtra,mumbai,400101,Y,"G8, Akurli Rd, Kandivali, Akurli Industry Estate, Kandivali East, Mumbai, Maharashtra 400101, India",19.20184,72.86077499999999,223,37,False,0.61901534
13827,19.1021417,72.827155,148 juhu tara rd theosophica  housing colony juhu mumbai 400109,maharashtra,mumbai,400109,Y,"148B, Juhu Tara Rd, Airport Area, Juhu, Mumbai, Maharashtra 400049, India",19.1022669,72.8272111,50,412,False,0.71318054
13830,19.134758,72.860429,shop1 karim chawl meghwadi jogeshwarieast  400060,maharashtra,mumbai,400060,Y,"01, Prem Nagar, Jogeshwari East, Mumbai, Maharashtra 400060, India",19.134738,72.860275,419,349,False,0.5429912
13836,19.1632771,72.8407194,shop no 23  4 grnd flr kalpana darshan chsl narendra niwas mg rd goregaon west 400104,maharashtra,mumbai,400104,Y,"33, Mahatma Gandhi Rd, Unnat Nagar III, Tilak Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",19.1632855,72.8407711,-1,309,False,0.41980904
13841,19.1136426385492,72.8358376678079,gulmohar cross rd7 j v p d schemevile parlewest  400049,maharashtra,mumbai,400049,Y,"2, Gulmohar Cross Road No. 7, Model Town Society, Gulmohar Road, Juhu Scheme, Andheri, Mumbai, Maharashtra 400049, India",19.1136544,72.8358635,168,273,False,0.4966724
13853,19.0846742,72.9047703,shop no2 shree krupa plot no44 navroji ln ghatko ghatkopar west mumbai 400086,maharashtra,mumbai,400086,Y,"11, Navroji Ln, near Bank of Baroda Ghatkopar(West) Branch, Ghatkopar West, Mumbai, Maharashtra 400086, India",19.084574,72.9048,87,385,False,0.6066947
13857,19.1987424,72.8279626,shop123rehmath masjid road shop123rehmath masjid road shop123rehmath masjid road 400067,maharashtra,mumbai,400067,Y,"5RXH+C5X, Kandivali, Kandivali West, Mumbai, Maharashtra 400095, India",19.1998211,72.84259399999999,100,-1,False,0.39600152
13858,19.1501864,72.8377238,patliputra nagarnear bldg8a osiwara link road jogeshwariw 400102,maharashtra,mumbai,400102,Y,"38, Prakash Nagar, Patliputra, Jogeshwari West, Mumbai, Maharashtra 400102, India",19.1503019,72.83775849999999,193,349,False,0.5021394
13859,19.1353407,72.8374507,nr sudershan barveera desai roadandheriwest  400053,maharashtra,mumbai,400053,Y,"Veer, 1-2, Veera Desai Industrial Estate Rd, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",19.135258,72.83744899999999,-1,31,False,0.5410649
13870,19.2014193953946,72.8652498498559,hanuman nagarshop327 opp globe winekandivalieast  400101,maharashtra,mumbai,400101,Y,"637, A/637, Akurli Rd, Kandivali, Narsi Pada, Kandivali East, Mumbai, Maharashtra 400101, India",19.2014743,72.8652158,2,465,False,0.51871234
13874,19.1903517,72.8648,shop50cts no291shivaji nagarnear shiv ling mandir kurar villagemaladeast 400097,maharashtra,mumbai,400097,Y,"Saurajbali Yadav Chawl, Tanaji Nagar Rd, Malad, Kurar Village, Malad East, Mumbai, Maharashtra 400101, India",19.1904019,72.8647592,419,317,False,0.5884369
13878,19.1249188,72.8647068,malinee apartmentshop4 sher e punjab naka mahakali roadandheri east 400093,maharashtra,mumbai,400093,Y,"Unit E, Uttarayan Society, 3 Sharepunjab, Mahakali Caves Rd, opp. Jammu and Kashmir bank, Gokul Nandanvan Co-operative Society, Radha Krishna Nagar, Andheri East, Mumbai, Maharashtra 400093, India",19.1241846,72.86391739999999,77,429,False,0.5192979
13882,19.1670817,72.7862983, dana pani marve road  mumbai  400061,maharashtra,mumbai,400061,Y,"5Q8P+WWQ, Erangal Gaon, Madh, Mumbai, Maharashtra 400061, India",19.1641573,72.7880292,213,489,False,0.58254343
13887,19.095803,72.8836489,safed pool kurlaandheri road mumbai  400072,maharashtra,mumbai,400072,Y,"1, Safed Pul, Kurla, Mumbai, Maharashtra 400072, India",19.096641,72.885007,-1,355,False,0.58192116
13896,19.1691727285663,72.8454777472545,15511 teen dongri yashvant nagargoregaonw  400104,maharashtra,mumbai,400104,Y,"Shop No 2 The, Kamal Kunj, Swami Vivekananda Rd, Mahindra Gardens, Piramal Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",19.1386175,72.8451695,338,107,False,0.36943895
13897,19.1569387,72.8476702,mangal murti plot no 311 shop no 6 road no 12 jawahar ngr goregaon west mumbai 400104,maharashtra,mumbai,400104,Y,"5R4X+Q33, Rd Number 12, Jawahar Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",19.156889,72.8473929,87,301,False,0.6310258
13909,19.1188699,72.8416748,bhagwant bldgv p road near laxmi dairy andhri w 400058,maharashtra,mumbai,400058,Y,"1/A/2, Andheri Co-Operative Housing Society Rd, near Santoshi Mata Mandir, Lohana Colony, Andheri West, Mumbai, Maharashtra 400058, India",19.118944,72.84394900000001,145,16,False,0.4674979
13920,19.2238154,72.8471613,shop no 2 rameshwar darshan kastur park  borivali west mumbai 400092,maharashtra,mumbai,400092,Y,"A2, Shimpoli Rd, Kastur Park, Borivali West, Mumbai, Maharashtra 400092, India",19.2236,72.847,314,365,False,0.61152035
13921,19.2338534038853,72.8566171851527,shop no43ganjawala shopping centerborivaliwmum 92near liberty chimest 400092,maharashtra,mumbai,400092,Y,"Ganjawala Residency, 703, Ganjawala Ln, near B/H BPCL Petrol Pump, Pai Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.2337944,72.8565989,-1,287,False,0.36980596
13934,19.0606336,72.8986518,chemburground floor shop no 5 hotel pearl bldg chembur mumbai 400071,maharashtra,mumbai,400071,Y,"305, 19th Rd, above BATA Showroom, opposite Starbucks, Chembur Gaothan, Chembur, Mumbai, Maharashtra 400071, India",19.0606535,72.8988596,35,101,False,0.588308
13939,19.1225598,72.8452424,143 j p road near rajkamal d dfruit andheri  w  mumbai ville parlew 400058,maharashtra,mumbai,400058,Y,"15, JP Rd, Andheri West, Mumbai, Maharashtra 400053, India",19.13952,72.8091561,-1,233,False,0.58805364
13946,19.1858043,72.8412295,shop no 04 jay gagan building near liberty park road 03 mal navy colony liberty garden m 400064,maharashtra,mumbai,400064,Y,"5RPR+7GQ, Liberty Garden Cross Rd Number 3, Malad, Navy Colony, Liberty Garden, Malad West, Mumbai, Maharashtra 400064, India",19.1856015,72.8417449,334,322,False,0.44572723
13948,19.1772729,72.8161875, mhada malwani  malwani malad west mumbai 400095,maharashtra,mumbai,400095,Y,"Shop No 7 Raj, Classic Cooperative Housing Society, Malad, Gaikwad Nagar, Malvani, Malad West, Mumbai, Maharashtra 400095, India",19.1779491,72.8161006,275,57,False,0.5822763
13950,19.1305533,72.8685819,shop4mahakali kutir andheri eastmumbai  400093,maharashtra,mumbai,400093,Y,"Shop NO 05 , Bldg No 2 , Takshila Apt Off Mahkali Caves Rd , Andheri East , Mumbai 400 0093, Ram Nagar, Takshila Colony, Indira Nagar, Andheri East, Mumbai, Maharashtra 400093, India",,,250,9,False,0.60372424
13971,19.1519516,72.843097,shop number b4 dlh udaaka he ctsnumber 26 siddharth nag goregaon west 400062,maharashtra,mumbai,400062,Y,"6, Best Nagar, Goregaon West, Mumbai, Maharashtra 400104, India",19.1519419,72.84143499999999,123,332,False,0.5455158
13973,19.1781023645109,72.8464630416359,sv roadchincholi road junction maladw 400065,maharashtra,mumbai,400065,Y,"5RHW+7G8, Chincholi Phatak Rd, Malad, Chincholi Phatak, Malad West, Mumbai, Maharashtra 400064, India",19.1780758,72.8466808,252,347,False,0.38859424
13977,19.20955,72.8399667,02near mangalam dry food ratanakar bilg mahaveer nagar kandivali west 400067,maharashtra,mumbai,400067,Y,"Ratnakar Apartment, A/001, near HDFC Bank, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",19.2095918,72.8399575,10,238,False,0.4229088
13978,19.1918717,72.8475017,rishikesh apptopp n l highs schools v road malad west malad mumbai 400064,maharashtra,mumbai,400064,Y,"Saurabh Building, Bhadran Nagar Rd, Malad, Daruwala Compound, Malad West, Mumbai, Maharashtra 400064, India",19.1921469,72.8475496,98,-1,False,0.56892693
13985,19.1353838285431,72.8374666068703,next to guru kripa stor nnp goregaon  wmumbai 400104  400104,maharashtra,mumbai,400104,Y,"254, Veera Desai Industrial Estate, Andheri West, Mumbai, Maharashtra 400053, India",19.1353909,72.83739369999999,185,31,False,0.45496526
13988,19.0482619,72.9398602,shop no2 arud kumar vaidh cha maharashtra nagar mankhurd 400088,maharashtra,mumbai,400088,Y,"Shop No 23 Samta Chal, Maharashtra Nagar, Mankhurd, Mumbai, Maharashtra 400088, India",19.0472313,72.9397601,428,176,False,0.8587208
13991,19.0503531,72.9396888,shop no 34 bulding no a6  turbhe mandale mankurd 400088,maharashtra,mumbai,400088,Y,"Shivshahi Prakalp, 7, Maharashtra Nagar, Mankhurd, Mumbai, Maharashtra 400079, India",19.0504552,72.9395167,-1,-1,True,0.3539677
13994,19.2243965,72.8613698,shop no12 wingb dattapada opp lohar sutar dattapada borivali east 400066,maharashtra,mumbai,400066,Y,"Shop # 6, Raj Hills Building No. 2,, Dattapada Road, Borivali East, Dattapada, Borivali East, Mumbai, Maharashtra 400066, India",,,367,118,False,0.6321047
13999,19.2367199901491,72.8536803927273,shop no03daryanani chwal pream nagar02svp road borivali west 400092,maharashtra,mumbai,400092,Y,"6VP3+PF6, Kewal Nagar, Prem Nagar, Borivali West, Mumbai, Maharashtra 400091, India",19.2368285,72.8526557,-1,482,False,0.6070418
14005,19.2075771,72.8480157,mahatma gandhi rd number 2 opp tata motors kandivali parekh nagar kandivali west 400067,maharashtra,mumbai,400067,Y,"D-8, Kandivali, Parekh Nagar, Kandivali West, Mumbai, Maharashtra 400067, India",19.20577,72.849958,140,476,False,0.6687858
14008,19.0503863,72.8935282,shop no 11 swami jairamdas shoping arcade mahu road chembur 400074,maharashtra,mumbai,400074,Y,"3V2V+5CG, Ramakrishna Chemburkar Marg, शिवसाई को हा सोसायटी, Ashok Nagar, Collector Colony, Chembur, Mumbai, Maharashtra 400071, India",19.0475896,72.8933361,137,450,False,0.3410892
14012,19.1005102,72.9183268,gala no 6near mohad chawl lbs marg road next to r city mall oppthe addres ghatkopar 400086,maharashtra,mumbai,400086,Y,"3, Nivlekar Rd, BMC Colony, Vikhroli West, Mumbai, Maharashtra 400086, India",19.100675,72.91780159999999,22,172,False,0.36277506
14016,19.1363198,72.8700469,shop10poonam darshan cwingpoonam nagar andherie 400093,maharashtra,mumbai,400093,Y,"Poonam Darshan C Wing, Poonam Darshan Building, Vallabhai Patel Rd, MMRDA Colony, Poonam Vihar, Poonam Nagar, Jogeshwari East, Mumbai, Maharashtra 400093, India",19.1361977,72.8699875,-1,126,False,0.6593545
14017,19.0808584,72.8480334,western express highway near swagat baranand gali santacruzeast 400055,maharashtra,mumbai,400055,Y,"29/230, Anand Nagar, Vakola, Santacruz East, Mumbai, Maharashtra 400055, India",19.0808614,72.84809849999999,233,426,False,0.31000412
14019,19.1227158,72.8510388,shop no 5 sagar apartment old nagardas rd mogra village  azad nagar andherieast 400069,maharashtra,mumbai,400069,Y,"Sagar Apartment, Old Nagardas Rd, Mogra Village, Azad Nagar, Andheri East, Mumbai, Maharashtra 400069, India",19.1227192,72.8511556,366,-1,False,0.7623574
14020,19.0002023,72.8546454,shop6 opp arab building sewri cross rd near sewri station 400015,maharashtra,mumbai,400015,Y,"1, Sewri Cross Rd, Nr Railway, Sewri West, Gandhi Nagar, Sewri, Mumbai, Maharashtra 400015, India",19.0029993,72.8543749,51,22,False,0.63143206
14021,18.9953908,72.8363769,bharat mata cinema lalbaug n currey rd bridge near acigna mumbai 400012,maharashtra,mumbai,400012,Y,"201, Mahadev Palav Marg, Parel East, Parel, Mumbai, Maharashtra 400012, India",18.9948595,72.8383353,208,199,False,0.3869217
14024,19.0734693,72.885196,shop 8 nr al barkat school m opposite mhada colony kohinoor road kurla 400070,maharashtra,mumbai,400070,Y,"Vidya Vihar Rd, Bhartiya Nagar, Premier Colony, Kurla West, Kurla, Mumbai, Maharashtra 400070, India",19.0730034,72.8848148,-1,-1,True,0.48164028
14027,19.054385,72.9327585,pmgp colony rd mankhurd west drbabsaheb ambedker nagar govandi east mumbai 400088,maharashtra,mumbai,400088,Y,"2, Mankhurd West, Dr.Babsaheb Ambedker Nagar, Mankhurd, Navi Mumbai, Mumbai, Maharashtra 400706, India",19.0539896,72.9323995,-1,-1,True,0.7477223
14029,19.1634017,72.8446666,1purnima buildingmgroad near new india coop bank goregaon w mumbai 400104,maharashtra,mumbai,400104,Y,"3/22, Goregaon, Navjyoti Cooperative Housing Society Ground, Mahatma Gandhi Rd, Unnat Nagar 2, Goregaon West, Mumbai, Maharashtra 400104, India",19.1641412,72.8449937,-1,16,False,0.6956801
14035,19.0551461,72.8387822,near nandi talkies nandi lane bandra west national library rd 400050,maharashtra,mumbai,400050,Y,"13, National Library Rd, opposite Nandi Theatre, Bandra West, Mumbai, Maharashtra 400050, India",19.0550405,72.83877190000001,-1,188,False,0.719522
14036,19.0549232,72.8392321,39 national library rd  bandra west  400050,maharashtra,mumbai,400050,Y,"7, National Library Rd, opposite Railway Station, Bandra West, Mumbai, Maharashtra 400050, India",19.0548561,72.8392851,88,188,False,0.74164194
14046,19.0267123256334,72.86656163831,17211shaikh mistri rddarga antop hill  400037,maharashtra,mumbai,400037,Y,"Antop Hill, C.G.S. colony, CGS Colony, Sector 7, Antop Hill, Mumbai, Maharashtra 400037, India",19.0309442,72.8694527,165,-1,False,0.49695686
14053,18.9907595,72.8349051,gas company compaund lalbag near shree jalaram dairy 400012,maharashtra,mumbai,400012,Y,"Ganesh Park Building, 1, Mumbai Gas Ln, Chinchpokli East, Gundecha Garden, Parel, Mumbai, Maharashtra 400012, India",18.9905566,72.8347964,-1,243,False,0.4390921
14059,19.1115451,72.8686849,shop no 10 bharat plaza plot no 2 chakala jb nagar andheri east mumbai 400059,maharashtra,mumbai,400059,Y,"4V69+JG6, Ajit Nagar, J B Nagar, Andheri East, Mumbai, Maharashtra 400047, India",19.1103164,72.8680732,-1,484,False,0.54200035
14061,19.1128175,72.8480587,shop noa15 kalpita enclave sahar road andheri east  400069,maharashtra,mumbai,400069,Y,"3, Sahar Rd, Navpada, Mhada Colony, Vile Parle, Mumbai, Maharashtra 400058, India",19.1126989,72.8479131,386,284,False,0.5435357
14062,18.9841474,72.8409178,teligali opp chinchpokli station  400012,maharashtra,mumbai,400012,Y,"XRMR+M94, Rambhau Bhogle Marg, Ferbandar, Dhaku Prabhuchi Wadi, Byculla East, Byculla, Mumbai, Maharashtra 400033, India",18.9832064,72.8409215,-1,434,False,0.3885662
14068,19.1030451,72.8337914,7nehru nagarv m road vile parle west  400056,maharashtra,mumbai,400056,Y,"Shop no 10, Near Excel Petrol Pump, Vaikunthlal Mehta Rd, Nehru Nagar, Airport Area, Vile Parle West, Mumbai, Maharashtra 400056, India",19.1030358,72.8347799,167,136,False,0.55013084
14076,19.1060979,72.9135775,chandrabhaga society shop no3anandgad parksite vikhroli west mumbai 400079,maharashtra,mumbai,400079,Y,"Kadar Khan Chawl, Road No. 3, near Jai Jawan Bakery Stores, Hanuman Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",19.1061574,72.9133938,434,-1,False,0.66678685
14078,19.1041864,72.8898512,muhali  villeg  pipeline sakinaka  400072,maharashtra,mumbai,400072,Y,"Nagdudevi Prasad Gupta Chawl, Kailash Puram Rd, Bandi Bazaar, Nair Wadi, Asalpha, Mumbai, Maharashtra 400072, India",19.1041323,72.889832,18,397,False,0.3266399
14079,19.0543812,72.9108462,eastern fwy vaibhav nagar chembur mumbai maharashtra   400071,maharashtra,mumbai,400071,Y,"8, Waman Tukaram Patil Marg, Santosh Nagar, Nagesh Patilwadi, Chembur, Mumbai, Maharashtra 400071, India",19.0527525,72.91105859999999,99,-1,False,0.7017654
14086,18.9960208,72.8495527,gopal bagh opposite beauty ho t j road shivdigandhi bd shop 400015,maharashtra,mumbai,400015,Y,"Sitaram palturam murai road Guptawadi, Udiya Chawl, Sewri, Mumbai, Maharashtra 400015, India",18.9965035,72.8489632,191,366,False,0.48352635
14094,19.0798892534052,72.8948547957861,sss road narayan nagar mahendra park ghatkoparw 400086,maharashtra,mumbai,400086,Y,"1/27, Ramdev mandir road, opposite Neelkanth Corporate Park, Khalai Village, Vidyavihar West, Vidyavihar, Mumbai, Maharashtra 400086, India",19.0820398,72.8957612,94,-1,False,0.6891657
14102,19.105274,72.9140448,52212 road no3 park site vikhrolyw  400079,maharashtra,mumbai,400079,Y,"4W47+4J7, Road No. 3, Near Municipal Colony, Ganga Society, Vikhroli Park Site, Varsha Nagar, Vikhroli West, Mumbai, Maharashtra 400079, India",19.1055706,72.91356189999999,-1,46,False,0.58304507
14104,19.0130074,72.8491867,25 katrak rd shriram industr naigaon dadar  400014,maharashtra,mumbai,400014,Y,"236/237B, Shriram Industrial estate, Dadar East, Dadar, Mumbai, Maharashtra 400014, India",19.0132207,72.84914780000001,-1,-1,True,0.6033373
14108,19.1190706,72.9321523,ram hajare marg vikhroli village tagore nagar ikhroli mumbai maharashtra 400083,maharashtra,mumbai,400083,Y,"Building No 3, near Sai Prakash Hall, Sona Intp Colony, Tagore Nagar, Vikhroli, Mumbai, Maharashtra 400083, India",19.119349,72.932057,284,236,False,0.6422372
14123,19.1744326,72.9618513,branch 7 ab prataprao gujar near bharat cooperative bank neelam nagar mulund east m 400081,maharashtra,mumbai,400081,Y,"4, It Rd, Cooperative Housing Society, Neelam Nagar, Mulund East, Mumbai, Maharashtra 400081, India",19.174449,72.96195399999999,198,16,False,0.56889236
14127,19.1138471,72.8911583,chandivali farm rd tunga village chandivali powai mumbai 400072,maharashtra,mumbai,400072,Y,"2, Dr Babasaheb Ambedkar Marg, Muranjan Wadi, Marol, Chandivali, Mumbai, Maharashtra 400079, India",18.9954813,72.8372759,131,209,False,0.60473263
14128,19.114952,72.8936926,shop no3 anwar dsouza comp oppoberoi garden chandivali 400072,maharashtra,mumbai,400072,Y,"1, Chandivali Studio Rd, Raheja Vihar, Chandivali, Powai, Mumbai, Maharashtra 400076, India",19.1149497,72.8935948,174,440,False,0.57885456
14129,19.0936861,72.883666,2324 vijay bldg karoad oppadity rest sakinaka 400072,maharashtra,mumbai,400072,Y,"624, 90 Feet Rd, Mayfair Industrial Area, Jarimari, Saki Naka, Mumbai, Maharashtra 400072, India",19.093502,72.886501,-1,341,False,0.48345065
14130,19.0703878,72.898995,shop no 8 building no 8 rajkamal cooperative housing sainath mandir chowk tilak na 400089,maharashtra,mumbai,400089,Y,"9/69, Sainath Mandir Chowk, near R.S.MANI SUPERMARKETS PVT LTD, Brindavan Colony, Chembur West, Tilak Nagar, Chembur, Mumbai, Maharashtra 400089, India",19.0702214,72.8990965,345,88,False,0.64007807
14137,18.9857681,72.8309251,189 anand estate kermani bld shop1 sane guruji marg arthur rd chinchpokli 400011,maharashtra,mumbai,400011,Y,"Adarsh Nagar, Lower Parel, XRPJ+88H, Adarsh Nagar, Worli, Mumbai, Maharashtra 400013, India",18.9871026,72.82939209999999,65,-1,False,0.5486421
14143,19.1736852,72.9646,shopno 2  3 opp ruchi hote poorva megh nanda chs juntion of lt road  gv 400081,maharashtra,mumbai,400081,Y,"13, Gavanpada Rd, Sagar Prasad Society, Gavanpada, Mahakali Nagar, Mulund East, Mumbai, Maharashtra 400081, India",19.173581,72.96455999999999,-1,-1,True,0.3772522
14144,19.1690478,72.959661,shop no 3  4 hs spring navghar road  hanuman chowk mulund east 400081,maharashtra,mumbai,400081,Y,"5X95+JVJ, Hanuman Chowk, Mulund East, Mumbai, Maharashtra 400081, India",19.1719055,72.9593439,390,252,False,0.4931334
14165,19.1075947,72.8706308,marol pipe lineadheri kurla road adnheri east  400059,maharashtra,mumbai,400059,Y,"4V5C+27 Mumbai, Maharashtra, India",18.9581934,72.8320729,18,448,False,0.23104173
14167,19.0270539,72.8560689,1012 vasant breezy chambers king circle matunga east mumbai 400019,maharashtra,mumbai,400019,Y,"Shop No. 10-12, Vasant Breezy Chamber, Plot No. 467, Maheshwari Udyan, Matunga East, Mumbai, Maharashtra 400019, India",19.0271357,72.8562096,-1,227,False,0.67487824
14169,19.0432917,72.8579317,shop no 11chitrakutcohousin society 90 feet road kalakil dharavi 400017,maharashtra,mumbai,400017,Y,"4, Indira Nagar, Dharavi, Mumbai, Maharashtra 400017, India",19.0386875,72.8490501,290,338,False,0.34951773
